Min,Med,Max,Class
-0.00762939,-0.0025008135651000004,0.00152588,1
-0.00640869,-0.002483072686366667,0.00152588,1
-0.00823975,-0.0024819841893333333,0.000610352,1
-0.00610352,-0.002453674049066667,0.0012207,1
-0.0088501,-0.0023737484670666668,0.00152588,1
-0.0088501,-0.0024180905664333333,0.0012207,1
-0.00762939,-0.0024690854666333337,0.000915527,1
-0.00640869,-0.0024646604024333336,0.000915527,1
-0.00579834,-0.0024735003122333334,0.000610352,1
-0.00579834,-0.0025015968981,0.0012207,1
-0.015564,-0.002506439012133333,0.00183105,1
-0.0375366,-0.0024918823618333336,0.111084,1
-0.145264,-0.002458282190866667,0.240479,1
-0.0268555,-0.0024702044687333335,0.0491333,1
-0.00640869,-0.0025199481400666663,0.00152588,1
-0.00762939,-0.0025008135651000004,0.00152588,1
-0.00640869,-0.002483072686366667,0.00152588,1
-0.00823975,-0.0024819841893333333,0.000610352,1
-0.00610352,-0.002453674049066667,0.0012207,1
-0.0088501,-0.0023737484670666668,0.00152588,1
-0.0088501,-0.0024180905664333333,0.0012207,1
-0.00762939,-0.0024690854666333337,0.000915527,1
-0.00640869,-0.0024646604024333336,0.000915527,1
-0.00579834,-0.0024735003122333334,0.000610352,1
-0.00579834,-0.0025015968981,0.0012207,1
-0.015564,-0.002506439012133333,0.00183105,1
-0.0292969,0.0030009157313000004,0.0878906,1
-0.010376,0.003108520544433333,0.0335693,1
-0.0445557,0.003031026240866667,0.017395,1
-0.0109863,0.0030087076673333333,0.0650024,1
-0.00579834,0.003058776867266667,0.0106812,1
-0.00488281,0.0029891154323333333,0.0106812,1
-0.00762939,0.0029392496643,0.0146484,1
-0.00640869,0.0029603881767333333,0.0100708,1
-0.00518799,0.002964843764833333,0.0106812,1
-0.00488281,0.0031074930977333334,0.0119019,1
-0.00488281,0.0030543213167000005,0.0112915,1
-0.00427246,0.003011362733,0.0115967,1
-0.0912476,0.003042083785333334,0.0448608,1
-0.00396729,0.003053192158166667,0.0100708,1
-1.00586,0.008028432302433334,0.140686,1
-0.487061,0.0025544134975333337,0.282288,1
-0.317688,0.0036656089688,0.194702,1
-0.0161743,0.003345733978266667,0.0592041,1
-0.0491333,0.0029878338692999997,0.0192261,1
-0.0372314,0.0033047182246,0.0430298,1
-0.0137329,0.0036234336663666664,0.0177002,1
-0.0152588,0.0033013410169666665,0.0289917,1
-0.0262451,0.002941558950866667,0.0158691,1
-0.0137329,0.003285278398333333,0.0170898,1
-0.0210571,0.0033129885655333335,0.0994873,1
-0.012207,0.0030371197188,0.0289917,1
-0.015564,0.0030381979788333333,0.0164795,1
-0.017395,0.0033435773488000005,0.0219727,1
-0.801697,0.0021886284601666667,0.386353,1
-0.369263,-0.0011092631153333341,0.327454,1
-0.475464,-0.0019795740689333334,0.117798,1
-0.261841,-0.002408315213066667,0.168762,1
-0.332947,0.0085873515205,0.20813,1
-0.2771,0.007533897271833334,0.220032,1
-0.315857,-0.008317607083866668,0.187683,1
-0.167847,-0.005048787204166667,0.117798,1
-0.205078,0.010187897109533335,0.146179,1
-0.316162,-0.003201416028566663,0.163574,1
-0.159912,-0.0009079893501666664,0.170288,1
-0.150757,0.0054614665418,0.108948,1
-0.310364,0.005142282879933334,0.175476,1
-0.28717,-0.006266428328566665,0.151367,1
-0.162964,0.001253926534333333,0.0961304,1
-0.0402832,-0.0028292846330999996,0.0430298,1
-0.0177002,-0.002799255346333333,0.0088501,1
-0.0808716,-0.0027942707519333335,0.0134277,1
-0.0216675,-0.0028017374404666665,0.0100708,1
-0.0106812,-0.002822906416733333,0.00396729,1
-0.0134277,-0.0028046365944333334,0.00488281,1
-0.0296021,-0.0027509256875,0.00488281,1
-0.0344849,-0.0026970417856000003,0.00457764,1
-0.0109863,-0.0027677713483666663,0.0128174,1
-0.0115967,-0.0027731933267333337,0.00427246,1
-0.0231934,-0.002759572302533333,0.00457764,1
-0.0109863,-0.002775227805066667,0.0146484,1
-0.0106812,-0.00275492349,0.00366211,1
-0.0109863,-0.0028674824897666666,0.00427246,1
-0.288086,1.2278387333333344e-05,0.0750732,1
-0.127869,0.00026990759693333333,0.0656128,1
-0.0109863,0.00015744017316666664,0.00946045,1
-0.0137329,0.00029453530610000007,0.0134277,1
-0.0143433,0.00027850339000000005,0.020752,1
-0.0112915,0.0002902628609666667,0.010376,1
-0.0140381,0.0003438618802666667,0.00946045,1
-0.0100708,0.00027900184133333337,0.0112915,1
-0.010376,0.00021107985903333332,0.00976562,1
-0.0112915,0.0003132629125666667,0.0143433,1
-0.0128174,0.0002966003167666667,0.012207,1
-0.0100708,0.0003369445871333333,0.0164795,1
-0.0115967,0.0003651936834,0.0598145,1
-0.0311279,0.00036031091506666667,0.0177002,1
-0.205383,0.0036742554214333335,0.47821,1
-0.247498,0.0031694333529000006,0.377197,1
-0.0296021,0.0041491799137,0.0546265,1
-0.0311279,0.0035637107964,0.043335,1
-0.0405884,0.0036650084909666666,0.0463867,1
-0.0338745,0.0037864378193666667,0.0500488,1
-0.0509644,0.004223673514466666,0.0445557,1
-0.0387573,0.0031828812139666667,0.0500488,1
-0.0320435,0.004046824079966666,0.0387573,1
-0.0521851,0.003804819682633333,0.0494385,1
-0.0439453,0.003932434100433333,0.0457764,1
-0.0534058,0.003933003856233333,0.0473022,1
-0.0469971,0.0035138749427333334,0.0531006,1
-0.0466919,0.003924316261,0.0436401,1
-0.0463867,0.0036442566230000003,0.0518799,1
-0.150452,0.011095927017066666,0.137939,1
-0.0622559,-0.0012698568394,0.0378418,1
-0.0164795,0.0017057088810666667,0.0201416,1
-0.0140381,0.002336548001766667,0.0268555,1
-0.0183105,0.0008178608546666667,0.0112915,1
-0.00915527,0.002460266139366667,0.012207,1
-0.0125122,0.0028851013285000004,0.0109863,1
-0.00946045,0.0027405293365,0.0106812,1
-0.00549316,0.0027019449487000005,0.0106812,1
-0.00701904,0.0028077901281333335,0.0131226,1
-0.145569,0.0026000466745,0.0921631,1
-0.00427246,0.0028495788135333333,0.0170898,1
-0.00457764,0.0028844502258666667,0.0109863,1
-0.045166,0.0030012106036666664,0.149231,1
-10.0,-1.0576341491538,9.99969,1
-10.0,0.4111541737352333,9.99969,1
-2.25006,0.3368087540397,3.09418,1
-1.62964,0.005540384168633347,1.90338,1
-1.09741,-0.2348800018631667,0.835266,1
-0.39093,-0.0065200604539666675,0.432129,1
-0.464783,0.01542422592313333,0.374451,1
-0.193176,0.010058847833033333,0.204468,1
-0.09552,0.007668691024366666,0.145264,1
-0.0811768,0.0098145855933,0.103149,1
-0.0564575,0.009379801588466668,0.0708008,1
-0.0494385,0.0060563557103,0.0650024,1
-0.0540161,0.0036617532710666667,0.0497437,1
-0.134583,0.0044749757943333334,0.067749,1
-0.0289917,0.0032707118016,0.0283813,1
-0.13092,-0.0026682331908333334,0.759583,1
-0.121765,-0.0023128254249,0.340576,1
-0.160522,-0.0025482380423,0.0805664,1
-0.00976562,-0.002398050857833333,0.00823975,1
-0.0125122,-0.0023699950297,0.00671387,1
-0.0119019,-0.0023621011394000004,0.00549316,1
-0.0119019,-0.0024221597408666667,0.00396729,1
-0.0183105,-0.0024240415826000004,0.00457764,1
-0.0311279,-0.0022747088586666667,0.00732422,1
-0.00915527,-0.0023645323416333335,0.00457764,1
-0.167847,-0.0024475605398,0.0180054,1
-0.0115967,-0.0023428749675666665,0.00427246,1
-0.00823975,-0.0023948362511333333,0.00335693,1
-0.00793457,-0.002452209250066667,0.00366211,1
-0.0689697,-0.001211364936466667,0.0802612,1
-0.290833,-0.0032580060695999997,0.123901,1
-0.0109863,-0.003275177067366667,0.00366211,1
-0.00854492,-0.0029859823024,0.00457764,1
-0.00793457,-0.0032358399931333333,0.00244141,1
-0.00701904,-0.002880411792133334,0.00274658,1
-0.00732422,-0.0030488892707,0.0012207,1
-0.00671387,-0.0029625244584333336,0.000915527,1
-0.00762939,-0.0029620972278,0.00183105,1
-0.00762939,-0.0029175618742333332,0.00152588,1
-0.00854492,-0.0028951111039333334,0.00152588,1
-0.0204468,-0.002860646579533333,0.00427246,1
-0.00823975,-0.0029302063344666665,0.00305176,1
-0.00854492,-0.002919209800800001,0.00335693,1
-0.00823975,-0.002796702012966667,0.00274658,1
-0.688782,0.003613597280633333,0.877075,1
-0.376587,0.0032022301713666664,0.10376,1
-0.0585938,0.003603556984166667,0.0222778,1
-0.0158691,0.0034497073511333336,0.0567627,1
-0.0167847,0.003325144729833334,0.015564,1
-0.0192261,0.0035712485790999997,0.0219727,1
-0.0241089,0.0039926563077,0.0241089,1
-0.0314331,0.003061371370833333,0.0244141,1
-0.0137329,0.0031712651045333333,0.0183105,1
-0.00946045,0.0036311648816,0.0213623,1
-0.0161743,0.0033716640213,0.0177002,1
-0.00488281,0.0035662538813,0.0146484,1
-0.0112915,0.003398030843433334,0.0183105,1
-0.0109863,0.0036593630434999997,0.015564,1
-1.00586,-0.0023692629376333334,0.300903,1
-0.0253296,-0.0025831095934999997,0.105896,1
-0.0396729,-0.0025041808385666666,0.163879,1
-0.010376,-0.0024433796162666673,0.00854492,1
-0.0119019,-0.0024756876025333334,0.00793457,1
-0.0350952,-0.002525939934033334,0.0134277,1
-0.0262451,-0.002558441055666667,0.010376,1
-0.00946045,-0.0025858458538,0.00244141,1
-0.0354004,-0.002524892122033334,0.0341797,1
-0.0152588,-0.002428029255466667,0.00549316,1
-0.0323486,-0.0024409279570333335,0.0119019,1
-0.220642,-0.0025098468710666668,0.0823975,1
-0.0234985,-0.0025021361056666667,0.00671387,1
-0.00976562,-0.002534820468966667,0.00671387,1
-0.710144,0.0031549479654999994,0.992432,1
-1.32507,0.0034988204834333334,0.316772,1
-0.0488281,0.003304860714166667,0.0201416,1
-0.0119019,0.003323913889433334,0.0177002,1
-0.03479,0.0033753969718,0.0280762,1
-0.00671387,0.0033584086689,0.0128174,1
-0.00671387,0.0033598023952333333,0.0143433,1
-0.00671387,0.0032023214130999997,0.0137329,1
-0.010376,0.0033447368649,0.0161743,1
-0.00976562,0.003442901768366667,0.0140381,1
-0.00640869,0.003244150905566667,0.0146484,1
-0.0112915,0.0035097455412,0.0177002,1
-0.00915527,0.0033867190234999995,0.0164795,1
-0.0100708,0.003422160051733334,0.0161743,1
-0.575256,0.0012193400331999998,1.22253,1
-0.154114,0.0011539717139000005,2.4469,1
-1.49658,0.0011979475559333332,0.0765991,1
-0.152283,0.0005938926876666664,0.0595093,1
-0.0152588,0.0012448221772,0.0146484,1
-0.017395,0.001142984988,0.0112915,1
-0.0164795,0.0003048603143666667,0.0143433,1
-0.0265503,0.0012911176206,0.0189209,1
-0.0158691,0.0018993735709666665,0.0164795,1
-0.0216675,0.0006154479740666667,0.0189209,1
-0.0311279,0.0014938762800333334,0.0247192,1
-0.0262451,0.0010866291926333333,0.0140381,1
-0.0250244,0.0013962506438999999,0.0195312,1
-0.0180054,0.0011137389526666667,0.0201416,1
-0.0360107,0.0009937236138333335,0.0228882,1
-0.761719,-0.0025837708560666668,0.148621,1
-0.0439453,-0.0026228636795333333,0.0894165,1
-0.0869751,-0.0026159667138666667,0.877686,1
-0.0219727,-0.0025637408806333337,0.00732422,1
-0.0170898,-0.0024794614526333332,0.00701904,1
-0.00823975,-0.0024374488921333334,0.00549316,1
-0.00762939,-0.0024864296258,0.00366211,1
-0.00671387,-0.0024911802379,0.00152588,1
-0.00671387,-0.0024845171882666665,0.00183105,1
-0.0088501,-0.0024632159026000008,0.0152588,1
-0.0973511,-0.0024687396062333337,0.0305176,1
-0.00793457,-0.0025434670006333334,0.00152588,1
-0.00640869,-0.0025123594284666667,0.00183105,1
-0.00946045,-0.0024821469818666667,0.00244141,1
-0.441284,-0.0021967469375666665,0.509033,1
-0.0961304,-0.0023366597061666673,0.237122,1
-0.015564,-0.0022531737774,0.0363159,1
-0.0231934,-0.0022786051412333336,0.121155,1
-0.0210571,-0.0022875365764666662,0.0335693,1
-0.0750732,-0.0022363077323000005,0.0854492,1
-0.0167847,-0.0022951558505333335,0.0125122,1
-0.0119019,-0.0022715758971333334,0.0119019,1
-0.0323486,-0.0022512410304666667,0.0152588,1
-0.0170898,-0.002274881979566667,0.0146484,1
-0.043335,-0.0022279765261,0.0109863,1
-0.0115967,-0.0022171427165,0.0131226,1
-0.0143433,-0.0021365559872333338,0.00762939,1
-0.0149536,-0.002259969108366667,0.00854492,1
-0.0131226,-0.0022783203384333334,0.010376,1
-0.999756,0.0037804462663666664,0.466003,1
-0.325317,0.0027750656756333333,0.0790405,1
-0.0186157,0.0025230411884333333,0.0180054,1
-0.0183105,0.0028723248931666664,0.0250244,1
-0.0109863,0.002946838777,0.0158691,1
-0.0637817,0.002853566750933334,0.0521851,1
-0.0149536,0.0030039066845333334,0.0186157,1
-0.0128174,0.0028448387686666665,0.0167847,1
-0.0186157,0.0030351972157333334,0.0161743,1
-0.0128174,0.0029384768037,0.0158691,1
-0.0161743,0.0029328819534666668,0.015564,1
-0.0143433,0.0029915062719666663,0.0158691,1
-0.0128174,0.0029745791495333334,0.0158691,1
-0.0161743,0.0030454104755,0.0158691,1
-1.83136,-0.0024900212801999997,0.813904,1
-0.12146,-0.0023294578632,0.0891113,1
-0.258789,-0.0023157144943333333,0.090332,1
-0.0280762,-0.0023728641821666664,0.0106812,1
-0.358887,-0.002331797483033333,0.308838,1
-0.214233,-0.0023868714100333337,0.0485229,1
-0.0598145,-0.002290801722,0.109253,1
-0.00946045,-0.0023213600730333335,0.00396729,1
-0.00915527,-0.002347015255233333,0.00518799,1
-0.0161743,-0.002353851061866667,0.0164795,1
-0.00793457,-0.0022952877768333334,0.00579834,1
-0.00915527,-0.0023160704145666665,0.00457764,1
-0.0253296,-0.002302744336466667,0.00457764,1
-0.012207,-0.0023313392691333332,0.00244141,1
-0.189819,-0.0025137736417333335,0.417786,1
-0.0366211,-0.002623168940433333,0.14801,1
-0.022583,-0.002544789496666667,0.00305176,1
-0.0296021,-0.002550791256866667,0.315857,1
-0.0152588,-0.002529184912966667,0.0717163,1
-0.0445557,-0.0024813028706666667,0.0241089,1
-0.0314331,-0.002471760939833334,0.0140381,1
-0.0308228,-0.0024832355802666666,0.110168,1
-0.00915527,-0.0024818825798666668,0.0140381,1
-0.122681,-0.002533498217633333,0.0332642,1
-0.115662,-0.0025049132431000003,0.0363159,1
-0.00640869,-0.002510416459333333,0.00457764,1
-0.00854492,-0.0024336341889333334,0.00518799,1
-0.00671387,-0.0024683632145333333,0.00183105,1
-0.308533,0.0007130534486333333,0.888977,1
-0.0872803,0.0009064126920666667,0.0158691,1
-0.0488281,0.0008827920670666668,0.0106812,1
-0.00976562,0.0009586282190333335,0.010376,1
-0.00854492,0.0007445270174666667,0.00793457,1
-0.0115967,0.0009847206949,0.00854492,1
-0.00732422,0.0009567360386333334,0.00823975,1
-0.00854492,0.0009613951514333334,0.00915527,1
-0.00854492,0.0009452411090666667,0.0140381,1
-0.00793457,0.0008814390803333334,0.0100708,1
-0.010376,0.0008384805274666665,0.00823975,1
-0.00701904,0.0009057107442666667,0.00762939,1
-0.00823975,0.0009719135241000001,0.0106812,1
-0.00946045,0.0007864582108,0.00915527,1
-0.203857,0.003111440435633333,0.618286,1
-0.523376,0.0033825685109666673,0.119934,1
-0.083313,0.0032634481306,0.0241089,1
-0.0183105,0.0031759847705333335,0.00976562,1
-0.00366211,0.0031762390508,0.0109863,1
-0.00335693,0.0032449036453666663,0.0100708,1
-0.0109863,0.0032255656723666664,0.0238037,1
-0.00366211,0.0032113851363,0.0100708,1
-0.00305176,0.0032230225013333332,0.0100708,1
-0.0262451,0.003177174920033334,0.0161743,1
-0.00305176,0.003231211409133334,0.0109863,1
-0.00305176,0.003303609298033333,0.0186157,1
-0.00640869,0.0032312216047000004,0.0112915,1
-0.00457764,0.003418284189966667,0.0128174,1
-0.0686646,0.0032280884310333336,0.216064,1
-0.0308228,0.0032628886578,0.0115967,1
-0.00396729,0.0031985474131999998,0.00946045,1
-0.00183105,0.0032330730087333334,0.00915527,1
-0.00274658,0.0032269797068666672,0.00976562,1
-0.00244141,0.0033142600180333334,0.00823975,1
-0.00183105,0.0032402141420000002,0.00823975,1
-0.00457764,0.0032430420907000003,0.00915527,1
-0.00366211,0.0032498882460666673,0.012207,1
-0.00213623,0.0033146058604666667,0.0088501,1
-0.00152588,0.0032937928268666665,0.00793457,1
-0.0106812,0.0032489726733000005,0.133362,1
-0.00640869,0.0031949972848666665,0.0271606,1
-0.00427246,0.003212789053266667,0.0308228,1
-0.00640869,0.0032007040616666665,0.0274658,1
-1.02142,0.003337605889333333,0.403748,1
-0.0479126,0.0031346334502,0.24292,1
-0.0311279,0.003452636758066667,0.072937,1
-0.0326538,0.0034156190082666664,0.0415039,1
-0.0253296,0.0032931829041000006,0.0350952,1
-0.0314331,0.003576456638,0.0421143,1
-0.0439453,0.0036628927642,0.0463867,1
-0.0378418,0.0034763693898,0.0424194,1
-0.032959,0.0031688133259333336,0.039978,1
-0.0302124,0.0033740539839,0.0457764,1
-0.0262451,0.003325877001666667,0.0411987,1
-0.0357056,0.0034387513851000004,0.0463867,1
-0.0250244,0.0034063721478333336,0.039978,1
-0.0296021,0.0034096271353,0.0402832,1
-0.0595093,-0.0027941488586333335,0.170593,1
-0.0189209,-0.002731435198333333,0.012207,1
-0.00976562,-0.002763590394533333,0.00396729,1
-0.0109863,-0.0027320759352666667,0.00488281,1
-0.0598145,-0.0027225748875000003,0.0384521,1
-0.0100708,-0.0027227069924000004,0.00396729,1
-0.00915527,-0.002710744081233333,0.00793457,1
-0.00793457,-0.0027094115424666663,0.00213623,1
-0.0195312,-0.0027951659651333336,0.00244141,1
-0.00732422,-0.0028614095002000004,0.00213623,1
-0.00732422,-0.0028078613119,0.00366211,1
-0.0234985,-0.0028442993145666668,0.0256348,1
-0.00701904,-0.0028738301845999997,0.00183105,1
-0.010376,-0.0028187255888999997,0.00183105,1
-0.162659,-0.0014875793073666668,0.130005,1
-0.03479,-0.0015317280313,0.0393677,1
-0.102539,-0.0015793150569,0.0170898,1
-0.121765,-0.0016106769576,0.0192261,1
-0.0088501,-0.0015764260528999998,0.0134277,1
-0.0112915,-0.0015706276803,0.00854492,1
-0.00854492,-0.001533345366566667,0.00732422,1
-0.0134277,-0.0016445310776000003,0.010376,1
-0.0106812,-0.0015834450315,0.00640869,1
-0.0463867,-0.0015591326977333333,0.0558472,1
-0.0317383,-0.0015795693051,0.00701904,1
-0.00915527,-0.0015618589503000003,0.012207,1
-0.0119019,-0.0015433042686333338,0.00701904,1
-0.00823975,-0.0015736488777000001,0.0100708,1
-0.368958,-0.0025948284107666668,0.788269,1
-0.0418091,-0.0026375528322333335,0.245667,1
-0.0488281,-0.0025095213215333336,0.0238037,1
-0.00793457,-0.0025021767369333334,0.00244141,1
-0.0289917,-0.0025947772886333333,0.00549316,1
-0.00701904,-0.0025442808639,0.00305176,1
-0.00732422,-0.0025439553157666664,0.0119019,1
-0.00915527,-0.002548207423466667,0.00274658,1
-0.00701904,-0.0025975238284333332,0.00152588,1
-0.0131226,-0.002600687508966667,0.00183105,1
-0.00915527,-0.002587229227466667,0.0012207,1
-0.057373,-0.002587310655266667,0.0354004,1
-0.00732422,-0.0025889077196333335,0.00213623,1
-0.0134277,-0.002624379307933334,0.0012207,1
-0.00671387,-0.0026062315323333337,0.00152588,1
-0.017395,-0.0024872740494,0.00946045,1
-0.0256348,-0.0024447222844333335,0.00152588,1
-0.00671387,-0.0024932249483333334,0.00183105,1
-0.00701904,-0.0024888710842000004,0.00305176,1
-0.00640869,-0.0024795123467,0.00213623,1
-0.00701904,-0.0024584958598333337,0.00183105,1
-0.0106812,-0.002534932293,0.00213623,1
-0.0134277,-0.002587046142566667,0.00427246,1
-0.00762939,-0.0026009214992666666,0.00183105,1
-0.00701904,-0.0026325885939666666,0.00152588,1
-0.00701904,-0.0026940713943,0.00183105,1
-0.00701904,-0.0026859130044333338,0.000915527,1
-0.00701904,-0.0027533161693333334,0.00152588,1
-0.00732422,-0.0027402546096666667,0.000915527,1
-0.0482178,0.0009586791587333337,0.576782,1
-0.0338745,0.0012095943819333335,0.00610352,1
-0.00396729,0.0009711401940333333,0.00793457,1
-0.00366211,0.0009470414746000001,0.00549316,1
-0.00488281,0.0007843319434,0.00610352,1
-0.00396729,0.0008419592569333334,0.00518799,1
-0.00457764,0.0009180294435666667,0.00762939,1
-0.00518799,0.0009171850805,0.00579834,1
-0.00366211,0.0008789465694333334,0.00549316,1
-0.00396729,0.0008507381642666666,0.00488281,1
-0.00335693,0.0009406327526333334,0.00549316,1
-0.00427246,0.0007970679201333334,0.00488281,1
-0.00366211,0.0008196305588333332,0.00518799,1
-0.00366211,0.0007841691655333335,0.00488281,1
-0.00457764,0.0007661841856333333,0.00549316,1
-0.21637,0.0007051697259000001,0.46051,1
-0.426025,0.0010623780326666666,0.0613403,1
-0.0158691,0.0009747924884666667,0.0222778,1
-0.00946045,0.0010399474575333333,0.012207,1
-0.0256348,0.0011256815794,0.0219727,1
-0.0604248,0.0009807536688,0.0219727,1
-0.0616455,0.0008935749456,0.0311279,1
-0.0164795,0.0007591959116999999,0.0131226,1
-0.0106812,0.0011305236861333331,0.0186157,1
-0.0119019,0.0010274149940333332,0.0253296,1
-0.0143433,0.0009561767983666667,0.0158691,1
-0.299683,0.0009623922038000002,0.0479126,1
-0.012207,0.0009692586586000001,0.0128174,1
-0.0177002,0.0009235839292666667,0.0231934,1
-0.0204468,0.0010011800310333334,0.0210571,1
-0.0411987,-0.0021772154888333338,0.0442505,1
-0.09552,-0.002496205476033333,0.367126,1
-0.0115967,-0.0025021157108,0.0527954,1
-0.0430298,-0.0025207213115000003,0.0524902,1
-0.00701904,-0.002509216130633334,0.00183105,1
-0.00701904,-0.0025272926963333334,0.00305176,1
-0.00793457,-0.0025304258549666667,0.00823975,1
-0.0292969,-0.0025308429147666667,0.00183105,1
-0.012207,-0.0025791828207000003,0.0976562,1
-0.0408936,-0.0026175943052999997,0.0268555,1
-0.00854492,-0.002533945586733334,0.00488281,1
-0.00793457,-0.0024872842304,0.00793457,1
-0.00793457,-0.0025513101276000002,0.00396729,1
-0.00854492,-0.0025735981189,0.00457764,1
-0.55542,0.003058543259533333,0.499268,1
-0.0637817,0.0029208172733333326,0.0222778,1
-0.0213623,0.0030167747825,0.0192261,1
-0.0292969,0.003277801739166667,0.0259399,1
-0.0274658,0.0031244715687333336,0.0326538,1
-0.0119019,0.0032805482297666665,0.0134277,1
-0.00854492,0.0032385457651999995,0.0253296,1
-0.00457764,0.0031505026295666674,0.012207,1
-0.00915527,0.0031385905933333335,0.0125122,1
-0.00732422,0.0031243897128,0.012207,1
-0.0421143,0.0030397949748,0.0137329,1
-0.0088501,0.0030879822356666667,0.0119019,1
-0.00579834,0.003160013875066667,0.012207,1
-0.00701904,0.0032567648473666665,0.0146484,1
-1.59088,2.734383043333324e-05,2.63062,1
-1.07422,0.0020342207865333335,1.37634,1
-0.0421143,0.0010139872321333334,0.217285,1
-0.0317383,0.0007439881266666666,0.0411987,1
-0.0268555,0.0008977051535,0.0210571,1
-0.0326538,0.0015705774302333334,0.0204468,1
-0.0265503,0.0013096516624666668,0.0177002,1
-0.0131226,0.0007999674156000001,0.0146484,1
-0.0134277,0.0008801982070666667,0.0137329,1
-0.0125122,0.0015059204314,0.0143433,1
-0.0131226,0.0010229694928666666,0.0112915,1
-0.0198364,0.0009378255557666667,0.0131226,1
-0.0247192,0.0014065042931333332,0.0131226,1
-0.00793457,0.0010882262277,0.00915527,1
-0.0125122,0.0008876749167666667,0.00915527,1
-0.177917,0.0010838117313666667,0.158691,1
-0.267029,0.0007650248540000001,0.0598145,1
-0.0167847,0.0008583272265,0.160828,1
-0.0296021,0.0009270629331666666,0.0128174,1
-0.0256348,0.0009093119180333335,0.0994873,1
-0.0112915,0.0009956461066333332,0.0112915,1
-0.0146484,0.0009382934139333333,0.0158691,1
-0.0125122,0.0010638427231333333,0.0109863,1
-0.0149536,0.0010018920634666667,0.0143433,1
-0.0177002,0.0009860330466666665,0.012207,1
-0.0112915,0.0009853718801999998,0.010376,1
-0.0143433,0.0009173380251666667,0.0109863,1
-0.0119019,0.0009076842886,0.0177002,1
-0.0088501,0.0008938394400666668,0.0100708,1
-0.52124,0.0007287294331666667,0.272827,1
-0.043335,0.0004478861204333333,0.188904,1
-0.0125122,0.0006107686807000001,0.0143433,1
-0.0195312,0.0003423767066666667,0.0149536,1
-0.012207,0.0008602396961333334,0.0146484,1
-0.0125122,0.0006551818822666666,0.0137329,1
-0.0360107,0.0004624633607000001,0.0442505,1
-0.0958252,-0.00035389180360000013,0.110168,1
-0.0314331,0.001437500417066667,0.0698853,1
-0.0247192,8.943689046666675e-05,0.043335,1
-0.0457764,0.0008158772335666669,0.106812,1
-0.136108,0.0011177676563666665,0.151672,1
-0.0247192,0.0008915914806666668,0.0332642,1
-0.0320435,0.0007486266582,0.0265503,1
-0.0616455,0.0032497660283,0.353394,1
-0.0332642,0.0028374635506666674,0.102844,1
-0.0302124,0.0031130269981999997,0.012207,1
-0.0442505,0.003258656918733333,0.0152588,1
-0.00305176,0.0031061605280333334,0.0088501,1
-0.00366211,0.003035868370466667,0.00854492,1
-0.00427246,0.0031028646502000005,0.0088501,1
-0.00213623,0.003256154505866667,0.0100708,1
-0.00244141,0.0031657003959666666,0.00976562,1
-0.00183105,0.003223826206566667,0.00823975,1
-0.0396729,0.003034403544066667,0.0158691,1
-0.00183105,0.0031391399078,0.00854492,1
-0.00244141,0.003107035454,0.00823975,1
-0.00213623,0.0032274781896333335,0.0088501,1
-0.0115967,0.0031932374372666663,0.00793457,1
