x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,stress
0.0010360005936,0.000354573633333,0.001373535556567,0.001236846975433,0.001216033998633,0.000853607146567,0.0012308350406,0.001232177874267,0.000720520101,0.001163838685767,0.000922424405633,0.001109731115333,0.000880167757467,0.001094787631633,0.001198374601733,0
-0.002551432253633,-0.002590840602467,-0.002674702962267,-0.002640950473133,-0.002737202985733,-0.002638102150467,-0.002684672034567,-0.002729695636467,-0.002732879622733,-0.002721771210667,-0.002686950670533,-0.0027085672808,-0.002672841342733,-0.002696207624867,-0.0027702840107,0
0.002931671221033,0.0029873963681,0.0030182394681,0.002918589293133,0.003033264324133,0.002967071765633,0.002969757165633,0.003046173240433,0.0031126303204,0.0031330670002,0.003092600627433,0.003025533160767,0.003055654044067,0.003006052719,0.003047678708833,0
0.0011606240386,0.0011144712504,0.001077646697067,0.001107035150367,0.001093943060567,0.001141987900467,0.0011556597948,0.0010455930903,0.001052093317,0.001017008394467,0.001106801192433,0.0009983620976,0.000984873358267,0.0009216816342,0.000902648821433,0
0.0034235433286,0.0037119754609,0.003896637197733,0.003452637533133,0.003653686827367,0.004183349808233,0.0037489728767,0.004017903837533,0.003603485143733,0.0034691265501,0.0037666729228,0.003621297343633,0.003842153100567,0.003695678707467,0.004117238582133,0
0.000789398508967,0.001675018451033,0.0009801230873,0.001357676286767,0.001225362266933,0.000955973470967,0.001547037816367,0.000795695097567,0.001454183130467,0.001224558726733,0.0010539043359,0.000857452504433,0.001106577524367,0.001404470183467,0.000985575570633,0
-0.001649292032333,-0.001590738883633,-0.0016035359286,-0.0015956318422,-0.001595530128533,-0.001623352019267,-0.001613505032033,-0.001605682349233,-0.001614674913833,-0.0016155903903,-0.0015852355527,-0.0015779011718,-0.0015911864974,-0.001580037351067,-0.0015850219144,0
0.0009409587337,0.0010549113845,0.0010319418715,0.000942871159067,0.001035827749767,0.000849365343033,0.000838073831333,0.000915924154633,0.0009619243258,0.0007954404131,0.001144470393967,0.001007253146367,0.0009420268882,0.000996521072633,0.000898244247667,0
0.0010404563282,0.000871673670033,0.000897644051433,0.000624440514133,0.000700358217433,0.0006154786072,0.000672241310967,0.0006103720213,0.000634694546467,0.0005953470932,0.0009647116861,0.000435607838167,0.0005276693201,0.000528340707133,0.0006625773571,0
-0.002362060397767,-0.002370656209433,-0.0023436481428,-0.002500711959933,-0.002433491894533,-0.0024319151355,-0.0024517719907,-0.002529001790767,-0.0025182392342,-0.002526814670967,-0.002498453669267,-0.002433308792033,-0.0024985248476,-0.002576253155433,-0.0025373941072,0
0.002962758462567,0.0029999186663,0.003088785875433,0.0030510356002,0.002982971172367,0.0030390116845,0.0031409810692,0.003077362132267,0.0031038005138,0.003099772197067,0.0030958862991,0.003140452166167,0.003185241774433,0.003145863885833,0.003231384335167,0
-0.0023427632267,-0.0024105834392,-0.002488677916467,-0.0024718424353,-0.0024611612173,-0.0024294432583,-0.0024169107356,-0.0024020588561,-0.0025278320115,-0.0025510863627,-0.002559143056567,-0.002460967957433,-0.002479919382167,-0.00243420404,-0.002586964858433,0
-0.002680776050467,-0.002761444095,-0.002780131053567,-0.002859985382067,-0.002993550724467,-0.002995554680267,-0.0029874370569,-0.003098185351533,-0.0031199341539,-0.002971537382367,-0.0029197083188,-0.002888397225267,-0.0029608155219,-0.0029592590717,-0.0029420370161,0
0.002314941693533,0.002331197410967,0.0023878379748,0.002599375756867,0.002592885636133,0.002539551278133,0.002848511131233,0.002629242317033,0.002576823246667,0.002787760762067,0.002656433470533,0.002915141200933,0.0027346704371,0.002811279758767,0.0027020165548,0
-0.001836578335933,-0.0020795084679,-0.002274393791733,-0.002366373770733,-0.002459126871133,-0.002393595486067,-0.002417012504533,-0.002373748781833,-0.0024387614963,-0.002449585060267,-0.0024653320679,-0.002470438628567,-0.002520782552567,-0.002433186868467,-0.002514231382967,0
0.0003459675973,0.000305796287767,0.000191996255133,0.000215169413667,0.0002335611983,0.000142618838233,0.0002400105866,0.0002301432,0.000260487912167,0.000290130826433,0.000182810557533,0.000203196283867,0.000264282331967,0.000173940082667,0.000196950272233,0
0.003353363447433,0.0033173222272,0.003330322670033,0.0034826257523,0.003357310292433,0.003298472447633,0.003433370327567,0.003355357235467,0.003316742361167,0.003351776462033,0.003242096292,0.003363118927533,0.0032875370257,0.003297180485733,0.003324798982133,0
0.0009440411164,0.0010841064833,0.0009930522354,0.000922231091767,0.0009704691737,0.000945556637633,0.0010107015384,0.000947540324167,0.000985941628233,0.000873291166033,0.000871551554433,0.000960133993433,0.0006291809418,0.0008608195142,0.000876322452767,0
-0.002184183476367,-0.002163696042467,-0.0021888730842,-0.002148732310567,-0.002185689077833,-0.002138101967233,-0.0022522682678,-0.002201741306367,-0.002258799026533,-0.002203663922067,-0.0023106280542,-0.002332315906533,-0.0023747555648,-0.0023936867601,-0.002372141356767,0
0.0030802005742,0.0030817059401,0.003107869826833,0.003186320397467,0.0031545108575,0.0031729332111,0.003167908143,0.003125468297133,0.003250386907133,0.003235423057967,0.003188741338367,0.00325401859,0.003200785631133,0.0030501101156,0.0031469729761,0
0.002989786865867,0.003038045251233,0.003118957548933,0.003031290660833,0.0030469767707,0.003092386944133,0.003030395673633,0.003024759993433,0.0030358581758,0.003014811240267,0.0030788677982,0.003036997497933,0.003100952214933,0.00314395145,0.003343556766633,0
0.0011535135768,0.0010840555929,0.0010677795717,0.001007863387733,0.0009442850721,0.000908131935633,0.001020314499367,0.000946950278767,0.000900614373067,0.0008629964945,0.000830780026533,0.0008865763201,0.000911844919,0.000942555780933,0.000889505996167,0
-0.002252024363967,-0.002346547838467,-0.002381439613867,-0.002362304849633,-0.002337290455467,-0.002396006607933,-0.002430745724033,-0.002402303156067,-0.002362966153433,-0.002359965230033,-0.002345591246467,-0.0023817444923,-0.002328694908333,-0.002401306491333,-0.0023847249897,0
-0.0027384236487,-0.002749908407667,-0.002801564534533,-0.002754323295533,-0.0027481383798,-0.0027483215194,-0.002788889539967,-0.0028316548623,-0.002815460213167,-0.0027979736157,-0.0028012898499,-0.002803680418833,-0.002791290272833,-0.0027977701613,-0.002810495979433,0
0.002085296904133,0.002281046713167,0.0022173768341,0.002484822502767,0.002205078428833,0.0023675030044,0.0024856367867,0.002812612230067,0.002573446041833,0.002504740544067,0.002538391528467,0.0025581973962,0.002851461070067,0.002640910177267,0.002563018842133,0
0.0033630274315,0.003441579795767,0.0034860946131,0.003417633662367,0.003467570461,0.0033579818273,0.003401479627967,0.003537476034667,0.0033522647957,0.003389394593633,0.0033201704625,0.0033765670902,0.0033474430153,0.0034266464602,0.0033031620588,0
-0.002432088223533,-0.002525360274367,-0.002517486641867,-0.002413299565333,-0.002416575354433,-0.0023929952264,-0.002394439772767,-0.002363830680167,-0.0023742065325,-0.002384511439633,-0.002416066573833,-0.002493245642867,-0.002483846191867,-0.002504353860167,-0.002482564460167,0
-0.002241302352367,-0.002319396888933,-0.002364359450667,-0.002428120871367,-0.002501017217333,-0.002584360699633,-0.002554280523167,-0.002543853676934,-0.002579213417133,-0.002623412985933,-0.002620961492333,-0.002607228497133,-0.002588073683933,-0.002567321668733,-0.002586303636967,0
0.0031256714285,0.003051849407067,0.003178324453433,0.003162485810867,0.003233276409833,0.0032998462983,0.003175995012567,0.003246958468233,0.0032792258739,0.003170135559133,0.0032124329159,0.003178792359533,0.003181213418333,0.003221354221933,0.003167439817967,0
-0.0023964843402,-0.002305603025933,-0.002318491598267,-0.0023007100329,-0.002302622474667,-0.002362141920867,-0.0023619384921,-0.0023517049262,-0.002342824295667,-0.002365498896033,-0.002299224907833,-0.002293528264833,-0.002298868828467,-0.002304077191933,-0.0022739258115,0
0.0031566673843,0.003237437384,0.0030415552463,0.003177907829167,0.0030448817043,0.003201660636133,0.003153605558233,0.003013295752367,0.003081319365233,0.0031848553853,0.0030786443181,0.003101155917133,0.003155894275333,0.003173869203467,0.003193288481167,0
-0.002180602964367,-0.002230356811867,-0.002301208453367,-0.002290578160133,-0.002304351791533,-0.002358337361433,-0.002433196980533,-0.002418589119467,-0.002336039178467,-0.002404174829833,-0.002431416808833,-0.002375122011467,-0.002439951480933,-0.002469757110433,-0.002496765110533,0
-0.002326253125433,-0.002401082246967,-0.0024238991676,-0.0024960122743,-0.002415761145,-0.0024362588138,-0.002494181171833,-0.0024891864941,-0.002446482185733,-0.002417877016267,-0.002414591322067,-0.002374857419067,-0.002399312165367,-0.00244354233,-0.002445759946934,0
-0.000469594513933,-0.000276743581,-0.000585062603867,-0.000345540272667,-8.36793479666648E-05,-3.17586143999984E-05,7.55413300000001E-05,-0.000785257923833,-4.3335401000028E-06,-2.65604844666684E-05,-0.000487325063333,0.000402995115433,-0.000547688914867,0.000263244436867,7.7016424800005E-05,0
0.003159647964867,0.003210581717967,0.003227030665067,0.003288717037433,0.0032359520465,0.003173279108067,0.003247437007467,0.0033237817714,0.0033019208863,0.003162068871533,0.003117889909933,0.003262563395333,0.0033133038792,0.003398722793467,0.003554748907133,0
0.0050946144532,0.0084978032685,-0.001731119270933,-0.006482829282533,0.007755574708333,0.0014226275615,-0.007103453777933,0.0009751483989,0.008309570401567,0.0015429681174,-0.006435578353833,0.002313578561067,0.0050132452779,0.004968485994733,-0.006032653734067,0
-0.002326253125433,-0.002401082246967,-0.0024238991676,-0.0024960122743,-0.002415761145,-0.0024362588138,-0.002494181171833,-0.0024891864941,-0.002446482185733,-0.002417877016267,-0.002414591322067,-0.002374857419067,-0.002399312165367,-0.00244354233,-0.002445759946934,0
0.003674540251433,0.0036214800622,0.0027651467716,0.003590861109233,0.003603892116133,0.004146219694633,0.0045342608768,0.0042208961062,0.003965942125,0.0033894450638,0.003794423253567,0.0031882120876,0.003210835786167,0.0037540075512,0.0042058104387,1
-0.001211578559467,-0.003223175344267,-0.003302948064,-0.002992177342767,-0.0032121583653,-0.002982015035667,-0.002980143290133,-0.002989634270633,-0.002967997305933,-0.0029462890861,-0.0029093729878,-0.002870341001733,-0.002867655451667,-0.0029188029294,-0.0029163309747,1
0.0010844729467,0.000779551221967,0.000855356850567,0.0009332071386,0.000906087227067,0.0009962157697,0.000950266475067,0.001061411491567,0.000992431614333,0.0009805500535,0.0009930826576,0.000899810761933,0.000946105911867,0.000861592540133,0.000802846228467,1
0.003336537772667,0.003126353014533,0.003450775186967,0.003429402778667,0.003257731641633,0.003608520450267,0.003694163119933,0.003356252228667,0.0031738588936,0.003503723142467,0.0033301799785,0.003341369773733,0.0034180400514,0.0035675352784,0.003248464129867,1
0.011094045101067,-0.0013055217094,0.001659515437067,0.002366251787333,0.0008065286597,0.002446512884167,0.002893096935833,0.002752003946167,0.002707478802933,0.002807830819367,0.0025914305431,0.002842620802467,0.002878743439867,0.003008911209233,0.0028175963952,1
-1.05755414220914,0.305763299759997,0.373977287532366,0.0665056308192,-0.215695859637167,-0.049961962279434,0.010641753974667,-0.001221485596433,0.012482574533533,0.0099035134857,0.0091826478366,0.008521891546267,0.0060180153918,0.0038409831033,0.004564199084,1
-0.002594726685433,-0.002635447119467,-0.0025207416276,-0.002489440717134,-0.002575113774967,-0.002558624118434,-0.002541442728767,-0.002540710252767,-0.002594380535534,-0.002592437578634,-0.0026034340818,-0.0025777077329,-0.0025666502532,-0.002604949788834,-0.002618784410734,1
0.000712849997967,0.000902516614867,0.000886881423567,0.000958933394633,0.000745544270033,0.000985147945367,0.000965972690433,0.000952901092767,0.000936635151933,0.000886515175233,0.000843292127667,0.000900543102833,0.000981272242033,0.000789387902433,0.0008078815835,1
-0.0026680704305,-0.002315175277933,-0.002540018641367,-0.002409210120267,-0.002353902093367,-0.0023740029945,-0.002415018628833,-0.002424102619633,-0.002275878696867,-0.0023623350776,-0.0024482014099,-0.002341430467067,-0.002396036609133,-0.0024502662983,-0.002380940547067,1
-0.002583750511067,-0.002623351960567,-0.002616292236034,-0.0025622150032,-0.0024839678823,-0.002432688147367,-0.002489817076134,-0.002491078517534,-0.002481628188167,-0.0024641517761,-0.0024701332436,-0.002546264449634,-0.0025038653585,-0.002485025809334,-0.002521250199334,1
-0.0024872740494,-0.002444610385234,-0.0024938963347,-0.002488820222967,-0.0024817706472,-0.002455739104434,-0.002534891602634,-0.0025888059911,-0.002597564562134,-0.0026341653398,-0.002690867042934,-0.0026869912918,-0.002753438239167,-0.002739267875034,-0.0027325235274,1
-0.0024918009815,-0.002444854451767,-0.0024784950863,-0.0025153603378,-0.002492828124367,-0.002505350523334,-0.0024872840934,-0.002439707140167,-0.0024162493156,-0.0023670447658,-0.002450225608767,-0.002462035895134,-0.002477060702934,-0.002484883401067,-0.002495137343367,1
-0.0014875284447,-0.0015247598524,-0.001581919223367,-0.001603251012967,-0.001581410595,-0.001576731193367,-0.001521474027967,-0.001643544342967,-0.0015858864411,-0.001564920862233,-0.001576385304333,-0.001565327783167,-0.001542866854233,-0.001571990753867,-0.001553924386867,1
0.003058441534533,0.0029231569555,0.003014892864467,0.0032832440404,0.003135295135867,0.0032601319695,0.003245869984933,0.003131307072133,0.003169067477267,0.0031020305053,0.003031697639233,0.003093922997067,0.003186411576233,0.003188385126367,0.003127034615133,1
-0.002196746937567,-0.002336425755433,-0.002263661644433,-0.002284820556433,-0.002295827182767,-0.0022389424239,-0.0022721048611,-0.0023020121301,-0.0022227884639,-0.002273295049067,-0.0022636515413,-0.0022223002271,-0.002189809156033,-0.002177388508967,-0.0022661743441,1
0.0032498575813,0.0027544455725,0.003151051896167,0.003278340771067,0.003162821517167,0.003034301774533,0.0030671387196,0.0031823222731,0.003205281714667,0.003213836789733,0.003140655593767,0.003100382582133,0.003102701914367,0.0031204631937,0.0032108257679,1
-0.0024918009815,-0.002444854451767,-0.0024784950863,-0.0025153603378,-0.002492828124367,-0.002505350523334,-0.0024872840934,-0.002439707140167,-0.0024162493156,-0.0023670447658,-0.002450225608767,-0.002462035895134,-0.002477060702934,-0.002484883401067,-0.002495137343367,1
0.002188547080167,0.0014967755854,-0.007388489707933,-0.0007607727945,0.0063204652432,0.004530885351933,0.002033274706,-0.006613342271033,0.003717315260833,0.002945821425267,0.001292399775433,-0.006864318911933,0.007304534772733,0.004314951531933,-0.0029019472207,1
0.0031542664075,0.003492594896767,0.0033096824935,0.003310821848,0.0033780621718,0.0033604940369,0.0033791607147,0.003168996206367,0.003352091611567,0.0034608359343,0.003239542745833,0.003509287783667,0.003386912294,0.003428894268,0.0034039105071,1
1.31023610000045E-05,0.000272165896967,0.000168202705467,0.000280904122367,0.000274098684133,0.0003008321192,0.000340209942267,0.000274108856633,0.000226542097833,0.000300547257367,0.0002987162009,0.0003017985106,0.000426320393333,0.000351318396133,0.000334157268733,1
0.003228108776367,0.003267008545433,0.003180592890467,0.0032336324931,0.003225453832867,0.003282643780867,0.0032680868782,0.003254252234367,0.003249644089,0.0032665203055,0.003288503148867,0.003295674766867,0.0032273560456,0.003186554075567,0.003217061518833,1
0.001219095892733,0.001003998116867,0.001540415821567,-0.000160329035267,0.001967244697467,0.001168009365233,0.000510762496467,0.0008448689801,0.0014474287123,0.001993347300033,0.0004496053879,0.001779734386633,0.001221425415967,0.001273071431167,0.000809183662167,1
-0.002369212074967,-0.002582946832167,-0.0025071817353,-0.002440470272867,-0.002472340839533,-0.002523223870433,-0.0025616454044,-0.0025888874355,-0.002524241080167,-0.002427103557667,-0.0024440305742,-0.002505879589134,-0.002497304151667,-0.002542846594267,-0.002556498085334,1
0.003111033534733,0.0033794353729,0.0032578023798,0.003183705717333,0.003178731322167,0.003243652425667,0.003217376785633,0.003224934945967,0.003224049924167,0.0031818034195,0.003235972154767,0.003272898436867,0.003250701991967,0.003408996673833,0.003356089315067,1
-0.0025138041594,-0.002622538243667,-0.002551889920234,-0.0025449217093,-0.002529317153967,-0.002483469618767,-0.0024706623054,-0.002482116605267,-0.002481852062367,-0.0025113831351,-0.002530761643634,-0.0025075986707,-0.002433634185234,-0.002467437515834,-0.002606323081867,1
2.71200347666692E-05,0.001204864941,0.001126912487667,0.0007983704657,0.0009885660783,0.001203745940167,0.0016961163466,0.0008910318128,0.000796142527533,0.001282470823333,0.001320770188467,0.000947336786833,0.001008555131833,0.0013469848321,0.0010550739653,1
-0.002829182907767,-0.002796620662734,-0.002800720134667,-0.002798878962167,-0.002821980718467,-0.002805094353433,-0.0027487792839,-0.002699269573733,-0.002769246361633,-0.002772145556333,-0.0027584024636,-0.0027571003548,-0.002752370188567,-0.002866821271633,-0.002799540166167,1
-0.002177530837167,-0.002497375318067,-0.0024980670438,-0.002523040647434,-0.002510385973034,-0.002528452364434,-0.0025297442967,-0.002531341367,-0.002579101442167,-0.002617980857667,-0.002530375030334,-0.002491831348367,-0.002547027494967,-0.002576975397633,-0.002551116861167,1
0.003784098219367,0.0027618617293,0.002541433130067,0.002854512801,0.0029532372896,0.0028699546968,0.0029934900181,0.002851522121133,0.0030178530577,0.0029359641912,0.002976176223467,0.002943451257167,0.003022807098033,0.003055165923133,0.003158518720867,1
0.000728627707767,0.0004420267452,0.000608388308633,0.000339365639233,0.0008793742182,0.0006447855627,0.0004220377178,-0.000654286477933,0.001834920667867,0.000111256958533,0.000876352892767,0.000987152427333,0.000938883572033,0.000701293866967,0.000485951730033,1
0.003000936076233,0.003104705846633,0.0030318298699,0.0030087992208,0.0030496419392,0.0029942627298,0.002940592434167,0.002965301509133,0.002964447038367,0.003099344903533,0.003056121853133,0.003026886008433,0.003025390668967,0.0030527649105,0.003135365838033,1
0.0036135362453,0.003206899361033,0.0036010952333,0.003453338943333,0.003335235875767,0.0035563661751,0.0039579679954,0.003065175898833,0.003218435108533,0.003627451913133,0.0034233404562,0.0035573427512,0.003358215560767,0.003632487243233,0.003519735127667,1
-0.0027941997213,-0.002731272436,-0.002761505026967,-0.0027328897396,-0.002724904394833,-0.002721404910367,-0.002711954613167,-0.002712554856734,-0.0027935587038,-0.002855346671234,-0.002812225327067,-0.002837381994834,-0.002875152612067,-0.002822540287867,-0.002803995757867,1
-0.002489085408533,-0.0023107302512,-0.0023228657803,-0.002382111008133,-0.002318613897867,-0.002383585684667,-0.002296254195667,-0.002319844368133,-0.002348378373467,-0.002351796208567,-0.002301523537967,-0.0023150735062,-0.002305307819433,-0.0023197018959,-0.002315236275367,1
0.008025329682433,0.002496633540867,0.003691742197767,0.003348307626267,0.0029732261208,0.0033003643839,0.0036197613795,0.0033161115304,0.002932352814033,0.003261291575633,0.0033320518846,0.0030559694158,0.003019694149967,0.003363312049833,0.003144348308667,1
0.0007049967929,0.0011754151762,0.0009919840578,0.000995890245433,0.0011646525088,0.0009161784537,0.000962636300367,0.0008308206489,0.000894358278967,0.001154398631233,0.0009188639546,0.001002726259333,0.0008694661698,0.001034423860733,0.000925262402633,1
0.000958536743467,0.0013419796715,0.0010145972099,0.0009469702558,0.0008300065897,0.000815307231867,0.000882415421833,0.0009019364786,0.000946553155633,0.0008403927149,0.000901224410967,0.000920175777833,0.000787648165567,0.000799631372167,0.0008048600861,1
